Date,Price,Open,High,Low,Vol.,Change %
2017-10-10,13824.08,"13,972.29","13,986.49","13,824.08",227.87M,-1.03%
2017-10-11,13816.05,"13,822.98","13,837.68","13,780.37",536.64M,-0.06%
2017-10-12,13891.71,"13,827.52","13,924.31","13,825.73",263.05M,0.55%
2017-10-15,13905.79,"13,893.66","13,932.43","13,893.66",230.11M,0.10%
2017-10-16,13525.25,"13,883.30","13,900.15","13,524.98",436.31M,-2.74%
2017-10-17,13525.48,"13,524.08","13,536.25","13,411.00",270.98M,0.00%
2017-10-18,13590.15,"13,577.53","13,696.83","13,577.53",341.13M,0.48%
2017-10-19,13713.62,"13,593.38","13,754.26","13,593.38",307.52M,0.91%
2017-10-22,13706.06,"13,703.48","13,757.30","13,689.52",171.11M,-0.06%
2017-10-23,13870.34,"13,703.83","13,872.49","13,694.26",348.68M,1.20%
2017-10-24,13928.38,"13,902.70","14,049.38","13,902.29",370.06M,0.42%
2017-10-25,13901.38,"13,926.65","13,926.72","13,841.30",281.96M,-0.19%
2017-10-26,13955.47,"13,917.67","14,012.86","13,917.67",358.64M,0.39%
2017-10-29,14024.41,"13,957.29","14,033.75","13,957.24",223.70M,0.49%
2017-10-30,14197.21,"14,029.63","14,197.21","14,029.63",388.88M,1.23%
2017-10-31,14342.38,"14,206.82","14,386.22","14,206.82",470.78M,1.02%
2017-11-01,14277.29,"14,337.81","14,345.43","14,277.29",380.73M,-0.45%
2017-11-02,14319.34,"14,281.18","14,359.30","14,276.55",373.50M,0.29%
2017-11-05,14183.77,"14,314.25","14,314.25","14,127.03",231.12M,-0.95%
2017-11-06,14072.92,"14,182.55","14,196.71","14,072.92",354.78M,-0.78%
2017-11-07,14057.56,"14,066.88","14,066.88","13,964.58",264.27M,-0.11%
2017-11-08,14204.95,"14,057.56","14,204.95","14,000.64",364.06M,1.05%
2017-11-09,14350.14,"14,210.61","14,362.68","14,210.61",349.30M,1.02%
2017-11-12,14270.55,"14,354.89","14,424.52","14,270.55",180.64M,-0.55%
2017-11-13,14123.31,"14,270.20","14,270.20","14,122.29",212.82M,-1.03%
2017-11-14,14132.96,"14,148.98","14,164.87","14,104.70",248.14M,0.07%
2017-11-15,14025.11,"14,138.15","14,193.02","14,025.11",223.56M,-0.76%
2017-11-16,13847.36,"14,023.48","14,023.48","13,847.35",163.72M,-1.27%
2017-11-19,13742.11,"13,847.36","13,859.47","13,742.11",172.39M,-0.76%
2017-11-20,13680.5,"13,739.98","13,758.35","13,675.30",184.85M,-0.45%
2017-11-21,13725.45,"13,720.44","13,815.74","13,720.44",151.01M,0.33%
2017-11-22,13839.37,"13,762.75","13,840.21","13,762.75",169.87M,0.83%
2017-11-23,14106.17,"13,849.75","14,106.17","13,849.75",224.70M,1.93%
2017-11-26,14222.7,"14,099.50","14,232.74","14,096.73",174.21M,0.83%
2017-11-27,14219.99,"14,226.81","14,227.28","14,142.81",228.41M,-0.02%
2017-11-28,14537.03,"14,232.26","14,547.76","14,232.26",303.04M,2.23%
2017-11-29,14582.22,"14,535.91","14,655.01","14,533.27",250.39M,0.31%
2017-12-03,14713.63,"14,600.79","14,718.72","14,600.79",249.37M,0.90%
2017-12-04,14572.17,"14,716.71","14,726.86","14,572.17",197.01M,-0.96%
2017-12-05,14460.96,"14,572.30","14,576.04","14,460.96",170.28M,-0.76%
2017-12-06,14345.58,"14,462.44","14,468.12","14,345.58",181.22M,-0.80%
2017-12-07,14294.73,"14,345.58","14,345.58","14,277.47",126.81M,-0.35%
2017-12-10,14414.25,"14,298.22","14,447.91","14,296.54",135.00M,0.84%
2017-12-11,14426.75,"14,425.19","14,432.04","14,388.00",109.93M,0.09%
2017-12-12,14590.2,"14,436.42","14,608.39","14,436.42",167.31M,1.13%
2017-12-13,14651.42,"14,589.03","14,700.81","14,589.03",113.44M,0.42%
2017-12-14,14679.91,"14,648.58","14,745.10","14,623.75",197.94M,0.19%
2017-12-17,14716.66,"14,685.75","14,774.79","14,685.75",195.77M,0.25%
2017-12-18,14721.45,"14,718.70","14,747.43","14,701.44",122.18M,0.03%
2017-12-19,14678.41,"14,736.80","14,785.25","14,678.41",134.55M,-0.29%
2017-12-20,14682.14,"14,683.74","14,702.52","14,625.00",135.62M,0.03%
2017-12-21,14668.59,"14,683.87","14,743.86","14,666.99",101.97M,-0.09%
2017-12-24,14790.78,"14,670.32","14,807.29","14,667.39",91.44M,0.83%
2017-12-25,14843.33,"14,790.78","14,875.75","14,778.65",103.52M,0.36%
2017-12-26,14922.85,"14,851.31","14,978.90","14,850.23",92.43M,0.54%
2017-12-27,14904.82,"14,922.85","14,929.49","14,857.90",109.53M,-0.12%
2017-12-28,15016.97,"14,906.82","15,035.30","14,903.81",120.89M,0.75%
2017-12-31,15019.14,"15,030.29","15,060.10","14,995.91",82.50M,0.01%
2018-01-02,15023.76,"15,019.14","15,055.06","15,019.09",150.56M,0.03%
2018-01-03,14833.73,"15,025.88","15,030.93","14,833.73",150.09M,-1.26%
2018-01-04,14782.38,"14,831.56","14,893.08","14,782.38",128.57M,-0.35%
2018-01-08,14953.17,"14,784.83","14,953.17","14,778.97",186.65M,1.16%
2018-01-09,15159.37,"14,963.67","15,179.18","14,963.67",328.11M,1.38%
2018-01-10,15192.55,"15,205.53","15,215.54","15,178.67",184.75M,0.22%
2018-01-11,15242.48,"15,196.47","15,259.83","15,191.01",187.21M,0.33%
2018-01-14,15254.85,"15,257.53","15,313.74","15,254.71",295.75M,0.08%
2018-01-15,15127.76,"15,261.76","15,273.80","15,127.76",199.24M,-0.83%
2018-01-16,15089.37,"15,127.76","15,152.97","15,089.37",154.96M,-0.25%
2018-01-17,15198.54,"15,089.37","15,202.51","15,076.64",277.00M,0.72%
2018-01-18,15411.0,"15,205.71","15,419.44","15,205.71",319.77M,1.40%
2018-01-21,15339.91,"15,418.32","15,472.43","15,339.91",252.24M,-0.46%
2018-01-22,15243.23,"15,339.81","15,349.76","15,243.23",322.46M,-0.63%
2018-01-23,15197.08,"15,242.57","15,243.04","15,167.45",125.31M,-0.30%
2018-01-24,15170.73,"15,197.08","15,197.08","15,154.78",127.96M,-0.17%
2018-01-28,15311.15,"15,170.73","15,339.24","15,170.73",186.58M,0.93%
2018-01-29,15369.13,"15,313.80","15,401.53","15,173.87",193.06M,0.38%
2018-01-30,15315.66,"15,367.28","15,385.02","15,315.07",184.98M,-0.35%
2018-01-31,15042.37,"15,295.62","15,300.23","15,042.37",186.85M,-1.78%
2018-02-01,15088.66,"15,038.83","15,135.12","15,026.19",128.22M,0.31%
2018-02-04,14874.84,"15,067.25","15,067.25","14,857.87",123.07M,-1.42%
2018-02-05,14962.14,"14,895.61","14,979.13","14,893.43",185.20M,0.59%
2018-02-06,14717.98,"14,584.71","14,717.98","14,468.09",202.44M,-1.63%
2018-02-07,15037.05,"14,855.98","15,053.09","14,855.98",154.92M,2.17%
2018-02-08,14921.29,"15,037.05","15,058.53","14,921.29",155.36M,-0.77%
2018-02-11,14828.36,"14,929.18","14,931.36","14,798.64",143.38M,-0.62%
2018-02-12,14890.71,"14,828.40","14,993.58","14,827.00",191.35M,0.42%
2018-02-13,14729.75,"14,878.25","14,963.14","14,729.75",183.78M,-1.08%
2018-02-14,14805.95,"14,727.35","14,812.77","14,659.98",194.48M,0.52%
2018-02-15,14965.93,"14,805.95","14,998.97","14,805.95",241.44M,1.08%
2018-02-18,15045.56,"15,004.62","15,161.13","15,004.62",281.01M,0.53%
2018-02-19,15158.12,"15,045.56","15,170.43","15,045.56",206.77M,0.75%
2018-02-20,15219.26,"15,158.12","15,248.85","15,158.12",205.85M,0.40%
2018-02-21,15244.49,"15,221.33","15,351.65","15,201.93",240.46M,0.17%
2018-02-22,15318.92,"15,242.85","15,347.71","15,237.28",267.17M,0.49%
2018-02-25,15467.77,"15,332.97","15,495.46","15,332.97",288.09M,0.97%
2018-02-26,15454.0,"15,493.57","15,533.99","15,454.00",199.04M,-0.09%
2018-02-27,15522.88,"15,458.42","15,561.60","15,442.56",195.33M,0.45%
2018-02-28,15472.69,"15,659.27","15,721.41","15,472.69",178.36M,-0.32%
2018-03-01,15443.18,"15,477.83","15,494.55","15,437.30",131.06M,-0.19%
2018-03-04,15519.55,"15,456.89","15,522.08","15,414.18",94.54M,0.49%
2018-03-05,15709.01,"15,546.83","15,714.94","15,546.83",156.70M,1.22%
2018-03-06,16022.26,"15,874.76","16,022.26","15,874.76",261.53M,1.99%
2018-03-07,16384.07,"16,087.77","16,411.28","16,087.77",260.28M,2.26%
2018-03-08,16472.28,"16,389.94","16,493.03","16,389.79",203.74M,0.54%
2018-03-11,16391.48,"16,478.09","16,485.64","16,324.98",272.58M,-0.49%
2018-03-12,16742.15,"16,393.12","16,746.21","16,393.12",421.31M,2.14%
2018-03-13,16989.06,"16,774.89","17,005.33","16,774.89",322.34M,1.47%
2018-03-14,16881.72,"17,061.41","17,113.80","16,881.72",196.17M,-0.63%
2018-03-15,16999.1,"16,877.55","17,004.59","16,745.53",353.33M,0.70%
2018-03-18,17271.03,"17,016.18","17,301.10","17,016.18",508.52M,1.60%
2018-03-19,17172.13,"17,297.40","17,331.10","17,172.13",259.45M,-0.57%
2018-03-20,17113.9,"17,170.49","17,171.99","17,056.43",291.52M,-0.34%
2018-03-21,17147.12,"17,173.26","17,302.84","17,146.58",344.59M,0.19%
2018-03-22,17064.58,"17,157.15","17,197.11","17,055.58",485.38M,-0.48%
2018-03-25,16984.69,"17,030.81","17,030.81","16,892.86",414.21M,-0.47%
2018-03-26,17104.34,"17,028.62","17,199.02","17,028.62",386.59M,0.70%
2018-03-27,17270.43,"17,181.73","17,277.87","17,181.73",610.33M,0.97%
2018-03-28,17305.51,"17,319.31","17,365.00","17,303.48",639.06M,0.20%
2018-03-29,17450.15,"17,362.67","17,461.20","17,325.93",809.28M,0.84%
2018-04-01,17595.88,"17,528.18","17,663.64","17,528.18",595.43M,0.84%
2018-04-02,17684.66,"17,623.54","17,730.25","17,602.75",651.64M,0.50%
2018-04-03,17492.71,"17,610.40","17,610.40","17,403.13",626.02M,-1.09%
2018-04-04,17509.65,"17,532.19","17,779.90","17,509.65",706.46M,0.10%
2018-04-05,17410.59,"17,507.87","17,561.53","17,394.62",353.07M,-0.57%
2018-04-10,17697.32,"17,431.91","17,700.16","17,394.52",233.64M,1.65%
2018-04-11,17943.96,"17,876.32","18,082.16","17,876.32",438.51M,1.39%
2018-04-12,17615.69,"17,945.13","17,945.13","17,615.69",303.41M,-1.83%
2018-04-15,17588.86,"17,616.81","17,674.21","17,587.53",189.02M,-0.15%
2018-04-16,17620.28,"17,585.57","17,654.60","17,585.57",228.39M,0.18%
2018-04-17,17802.48,"17,632.27","17,823.31","17,632.27",251.51M,1.03%
2018-04-18,17705.87,"17,809.58","17,904.88","17,705.87",247.54M,-0.54%
2018-04-19,17781.02,"17,701.07","17,808.60","17,673.44",224.02M,0.42%
2018-04-22,17898.09,"17,802.99","17,962.48","17,802.99",424.25M,0.66%
2018-04-23,18080.7,"17,924.45","18,094.53","17,924.45",314.64M,1.02%
2018-04-24,18121.96,"18,082.06","18,238.95","18,082.06",289.29M,0.23%
2018-04-26,18363.29,"18,248.15","18,401.24","18,225.03",263.25M,1.33%
2018-04-29,18304.46,"18,388.01","18,414.11","18,304.46",286.23M,-0.32%
2018-04-30,18295.57,"18,302.60","18,354.02","18,293.71",285.63M,-0.05%
2018-05-02,18173.16,"18,295.57","18,310.92","18,173.16",166.58M,-0.67%
2018-05-03,17832.86,"18,178.38","18,178.64","17,832.68",174.99M,-1.87%
2018-05-06,17610.87,"17,844.50","17,941.53","17,610.87",188.04M,-1.24%
2018-05-07,17523.15,"17,610.87","17,620.44","17,518.48",129.34M,-0.50%
2018-05-08,17814.45,"17,551.64","17,836.46","17,551.64",216.65M,1.66%
2018-05-09,17460.3,"17,858.26","17,886.98","17,460.30",226.88M,-1.99%
2018-05-10,17155.14,"17,447.94","17,447.94","17,153.68",279.88M,-1.75%
2018-05-13,17184.02,"17,156.78","17,360.23","17,156.78",191.29M,0.17%
2018-05-14,16984.07,"17,185.65","17,223.69","16,982.34",227.02M,-1.16%
2018-05-15,16985.78,"17,019.00","17,120.68","16,985.78",222.58M,0.01%
2018-05-16,16993.21,"16,984.14","17,015.16","16,868.96",187.58M,0.04%
2018-05-17,16877.66,"16,993.71","17,028.48","16,877.66",92.46M,-0.68%
2018-05-20,16782.07,"16,877.66","16,937.20","16,744.45",135.61M,-0.57%
2018-05-21,16780.91,"16,789.97","16,896.23","16,780.91",121.64M,-0.01%
2018-05-22,16657.66,"16,780.79","16,806.98","16,656.03",129.87M,-0.73%
2018-05-23,16662.55,"16,660.79","16,713.39","16,660.06",114.43M,0.03%
2018-05-24,16633.97,"16,662.55","16,753.65","16,633.11",81.59M,-0.17%
2018-05-27,16648.47,"16,633.97","16,677.06","16,600.60",78.09M,0.09%
2018-05-28,16791.09,"16,639.06","16,791.29","16,639.01",113.15M,0.86%
2018-05-29,17005.86,"16,796.49","17,052.27","16,796.49",101.21M,1.28%
2018-05-30,16760.24,"17,003.37","17,003.86","16,760.24",139.09M,-1.44%
2018-05-31,16414.53,"16,758.60","16,761.68","16,335.92",308.85M,-2.06%
2018-06-03,16675.31,"16,414.53","16,699.52","16,414.53",116.73M,1.59%
2018-06-04,16404.33,"16,675.31","16,717.95","16,404.33",130.02M,-1.63%
2018-06-05,16022.11,"16,398.64","16,398.64","15,781.85",130.66M,-2.33%
2018-06-06,15908.91,"16,022.11","16,209.64","15,908.52",145.99M,-0.71%
2018-06-07,15923.66,"15,908.91","15,960.66","15,788.30",136.87M,0.09%
2018-06-10,16142.72,"15,925.30","16,176.49","15,925.30",72.65M,1.38%
2018-06-11,15921.25,"16,142.72","16,148.88","15,921.25",77.82M,-1.37%
2018-06-12,15938.11,"15,921.25","15,970.59","15,874.47",67.82M,0.11%
2018-06-13,16178.28,"15,938.11","16,188.44","15,938.11",96.14M,1.51%
2018-06-14,16220.93,"16,152.46","16,282.63","16,151.12",156.17M,0.26%
2018-06-19,16067.77,"16,236.97","16,247.04","16,021.94",154.50M,-0.94%
2018-06-20,16143.48,"16,067.96","16,143.48","16,056.97",177.07M,0.47%
2018-06-21,16345.77,"16,148.64","16,351.18","16,148.64",137.53M,1.25%
2018-06-24,16395.02,"16,349.99","16,414.22","16,349.69",150.32M,0.30%
2018-06-25,16457.51,"16,395.02","16,571.86","16,392.28",178.17M,0.38%
2018-06-26,16197.44,"16,443.88","16,443.88","16,183.53",116.52M,-1.58%
2018-06-27,16176.41,"16,197.44","16,251.64","16,142.67",156.98M,-0.13%
2018-06-28,16348.55,"16,211.43","16,407.01","16,211.43",157.05M,1.06%
2018-07-02,16362.59,"16,382.21","16,422.18","16,361.05",125.95M,0.09%
2018-07-03,16421.32,"16,362.59","16,421.79","16,362.59",311.27M,0.36%
2018-07-04,16309.65,"16,430.50","16,456.66","16,309.65",207.22M,-0.68%
2018-07-05,16125.34,"16,310.99","16,310.99","16,099.25",156.78M,-1.13%
2018-07-08,15839.84,"16,127.44","16,242.10","15,839.84",226.99M,-1.77%
2018-07-09,15785.93,"15,788.98","15,788.98","15,499.37",190.19M,-0.34%
2018-07-10,15921.03,"15,804.96","15,921.03","15,804.96",163.55M,0.86%
2018-07-11,15952.42,"15,924.28","15,971.27","15,924.28",134.25M,0.20%
2018-07-12,15879.81,"15,966.46","16,041.10","15,879.81",87.20M,-0.46%
2018-07-15,15842.46,"15,883.90","15,925.10","15,842.46",86.63M,-0.24%
2018-07-16,15655.89,"15,842.46","15,842.46","15,655.69",85.58M,-1.18%
2018-07-17,15420.72,"15,655.51","15,713.18","15,420.72",95.02M,-1.50%
2018-07-18,15578.73,"15,423.66","15,592.57","15,423.66",95.78M,1.02%
2018-07-19,15416.31,"15,578.73","15,592.18","15,416.31",76.26M,-1.04%
2018-07-22,15303.79,"15,416.28","15,417.96","15,280.91",88.36M,-0.73%
2018-07-24,15480.37,"15,303.79","15,559.27","15,303.79",157.79M,1.15%
2018-07-25,15186.36,"15,480.37","15,494.36","15,186.36",203.12M,-1.90%
2018-07-26,15199.29,"15,186.36","15,199.29","15,092.09",143.08M,0.09%
2018-07-29,15378.11,"15,200.25","15,393.95","15,200.25",172.21M,1.18%
2018-07-30,15297.02,"15,378.11","15,378.11","15,294.74",109.69M,-0.53%
2018-07-31,15580.19,"15,297.02","15,580.19","15,297.02",135.80M,1.85%
2018-08-01,15670.18,"15,603.21","15,757.91","15,603.21",126.49M,0.58%
2018-08-02,15806.38,"15,668.78","15,812.53","15,663.55",114.68M,0.87%
2018-08-05,15737.05,"15,807.38","15,807.38","15,716.08",84.57M,-0.44%
2018-08-06,15645.56,"15,737.86","15,741.45","15,639.09",90.82M,-0.58%
2018-08-07,15761.55,"15,645.04","15,761.56","15,644.81",95.00M,0.74%
2018-08-08,15862.86,"15,764.34","15,895.33","15,764.34",131.82M,0.64%
2018-08-09,15924.06,"15,872.42","15,983.94","15,872.42",152.54M,0.39%
2018-08-12,15738.34,"15,922.31","15,922.31","15,737.15",82.13M,-1.17%
2018-08-13,15521.52,"15,739.74","15,739.74","15,519.84",139.71M,-1.38%
2018-08-14,15356.81,"15,519.07","15,551.45","15,356.81",74.63M,-1.06%
2018-08-15,15357.44,"15,360.68","15,380.62","15,307.41",93.50M,0.00%
2018-08-16,15295.97,"15,356.39","15,394.29","15,287.13",73.29M,-0.40%
2018-08-19,15273.39,"15,295.98","15,295.98","15,237.32",39.67M,-0.15%
2018-08-26,15239.03,"15,272.69","15,346.25","15,239.03",77.42M,-0.22%
2018-08-27,15236.64,"15,238.21","15,246.31","15,071.36",127.20M,-0.02%
2018-08-28,15606.18,"15,241.79","15,627.12","15,241.79",198.65M,2.43%
2018-08-29,15835.73,"15,605.48","15,835.96","15,605.48",108.41M,1.47%
2018-08-30,16009.41,"15,856.20","16,021.65","15,856.20",91.26M,1.10%
2018-09-02,15852.36,"15,968.61","15,995.25","15,852.36",133.85M,-0.98%
2018-09-03,15821.92,"15,848.66","15,848.66","15,748.71",105.16M,-0.19%
2018-09-04,15922.96,"15,844.76","16,004.75","15,844.76",131.39M,0.64%
2018-09-05,15750.94,"15,921.61","15,929.31","15,720.17",111.60M,-1.08%
2018-09-06,15803.17,"15,768.10","15,813.79","15,768.10",77.29M,0.33%
2018-09-09,15740.06,"15,803.52","15,817.59","15,740.06",79.09M,-0.40%
2018-09-10,15628.43,"15,741.16","15,741.16","15,626.86",70.30M,-0.71%
2018-09-12,15488.49,"15,627.38","15,627.57","15,487.15",100.48M,-0.90%
2018-09-13,15308.62,"15,490.93","15,490.93","15,308.62",103.57M,-1.16%
2018-09-16,14755.63,"15,299.18","15,299.18","14,755.63",130.49M,-3.61%
2018-09-17,14650.97,"14,750.49","14,750.49","14,581.50",94.50M,-0.71%
2018-09-18,14653.91,"14,654.11","14,843.96","14,653.71",120.29M,0.02%
2018-09-19,14098.56,"14,642.31","14,642.31","14,098.19",159.68M,-3.79%
2018-09-20,14083.48,"14,100.90","14,371.70","14,054.52",212.11M,-0.11%
2018-09-23,14261.25,"14,084.25","14,304.18","14,084.25",90.45M,1.26%
2018-09-24,14200.68,"14,267.27","14,304.17","14,179.12",158.02M,-0.42%
2018-09-25,14358.64,"14,200.43","14,360.99","14,191.10",97.75M,1.11%
2018-09-26,14612.18,"14,360.18","14,615.93","14,360.18",120.14M,1.77%
2018-09-27,14632.4,"14,612.56","14,647.83","14,540.14",110.38M,0.14%
2018-09-30,14616.47,"14,633.10","14,810.98","14,615.13",98.69M,-0.11%
2018-10-01,14446.72,"14,589.98","14,589.98","14,446.72",69.39M,-1.16%
2018-10-02,14381.55,"14,446.65","14,455.37","14,380.71",92.04M,-0.45%
2018-10-03,14313.17,"14,415.51","14,491.45","14,313.17",110.69M,-0.48%
2018-10-04,14104.9,"14,300.74","14,300.74","14,070.54",92.08M,-1.46%
2018-10-08,13604.01,"14,107.43","14,110.65","13,604.01",97.77M,-3.55%
2018-10-09,13588.74,"13,603.94","13,690.08","13,587.23",94.65M,-0.11%
2018-10-10,13621.23,"13,626.76","13,627.63","13,558.87",123.76M,0.24%
2018-10-11,13283.31,"13,443.68","13,443.68","13,174.06",132.23M,-2.48%
2018-10-14,13537.47,"13,283.58","13,588.46","13,283.58",89.85M,1.91%
2018-10-15,13521.46,"13,560.99","13,572.90","13,408.34",92.70M,-0.12%
2018-10-16,13689.39,"13,495.92","13,698.03","13,453.28",92.52M,1.24%
2018-10-17,13815.6,"13,691.77","13,845.25","13,691.77",126.00M,0.92%
2018-10-18,13644.16,"13,815.32","13,838.52","13,643.60",102.10M,-1.24%
2018-10-21,13524.67,"13,602.20","13,602.20","13,428.18",75.62M,-0.88%
2018-10-22,13646.26,"13,551.16","13,646.26","13,551.16",129.96M,0.90%
2018-10-23,13579.6,"13,642.89","13,669.39","13,524.43",117.42M,-0.49%
2018-10-24,13246.39,"13,580.11","13,580.11","13,246.39",102.94M,-2.45%
2018-10-25,13023.73,"13,204.33","13,204.33","12,991.27",124.94M,-1.68%
2018-10-28,12980.96,"13,030.37","13,094.34","12,967.70",92.85M,-0.33%
2018-10-29,13074.47,"12,980.84","13,074.47","12,956.29",96.09M,0.72%
2018-10-30,13154.56,"13,074.72","13,155.46","13,074.72",135.31M,0.61%
2018-10-31,13250.29,"13,167.21","13,378.62","13,167.21",165.31M,0.73%
2018-11-01,13202.32,"13,249.60","13,254.14","13,199.23",141.20M,-0.36%
2018-11-04,13170.28,"13,202.09","13,244.74","13,169.61",105.11M,-0.24%
2018-11-05,13234.62,"13,161.52","13,236.59","13,161.52",161.02M,0.49%
2018-11-06,13436.11,"13,229.14","13,436.11","13,222.34",205.28M,1.52%
2018-11-07,13615.85,"13,444.54","13,652.26","13,444.54",191.75M,1.34%
2018-11-08,13732.68,"13,605.84","13,746.33","13,605.84",204.94M,0.86%
2018-11-11,13570.89,"13,735.08","13,776.69","13,570.89",158.84M,-1.18%
2018-11-12,13678.36,"13,571.06","13,678.36","13,527.97",175.73M,0.79%
2018-11-13,13543.64,"13,678.48","13,717.81","13,543.64",183.67M,-0.98%
2018-11-14,13487.2,"13,536.06","13,536.06","13,465.04",145.40M,-0.42%
2018-11-15,13681.67,"13,501.91","13,695.39","13,501.79",179.44M,1.44%
2018-11-18,13968.8,"13,714.79","13,976.21","13,714.79",129.46M,2.10%
2018-11-19,13906.31,"13,967.85","14,005.28","13,897.91",150.59M,-0.45%
2018-11-21,13731.12,"13,893.50","13,893.50","13,724.69",126.86M,-1.26%
2018-11-22,13675.37,"13,750.06","13,780.72","13,675.37",223.59M,-0.41%
2018-11-25,13153.55,"13,559.31","13,559.31","13,153.55",123.31M,-3.82%
2018-11-26,13049.12,"13,153.30","13,154.61","13,040.28",103.34M,-0.79%
2018-11-27,13213.95,"13,053.18","13,215.68","13,053.18",112.17M,1.26%
2018-11-28,13309.49,"13,216.76","13,397.73","13,216.76",140.02M,0.72%
2018-11-29,13319.5,"13,307.49","13,357.46","13,306.39",183.46M,0.08%
2018-12-02,13150.08,"13,305.12","13,305.12","13,150.08",75.67M,-1.27%
2018-12-03,12934.44,"13,117.58","13,166.53","12,934.44",126.19M,-1.64%
2018-12-04,12624.74,"12,934.27","12,934.27","12,618.33",87.61M,-2.39%
2018-12-05,12586.74,"12,618.46","12,661.65","12,525.35",98.45M,-0.30%
2018-12-06,12387.58,"12,586.39","12,653.99","12,387.58",78.62M,-1.58%
2018-12-09,12140.0,"12,387.82","12,387.82","12,076.83",76.16M,-2.00%
2018-12-10,12476.18,"12,139.65","12,478.74","12,139.65",73.07M,2.77%
2018-12-11,12664.41,"12,476.39","12,664.43","12,476.39",121.23M,1.51%
2018-12-12,12856.83,"12,669.22","12,856.83","12,669.22",150.97M,1.52%
2018-12-13,12996.89,"12,871.57","13,019.84","12,871.57",113.33M,1.09%
2018-12-16,12992.06,"12,998.32","13,022.01","12,910.03",103.18M,-0.04%
2018-12-17,13215.4,"12,996.36","13,218.30","12,996.36",144.21M,1.72%
2018-12-18,13121.11,"13,215.78","13,223.63","13,121.11",139.41M,-0.71%
2018-12-19,13078.2,"13,121.72","13,152.54","13,078.20",104.03M,-0.33%
2018-12-20,13137.58,"13,052.23","13,137.58","13,016.25",91.75M,0.45%
2018-12-23,12947.35,"13,135.10","13,152.85","12,947.35",61.21M,-1.45%
2018-12-24,12784.44,"12,947.76","12,947.76","12,754.88",58.87M,-1.26%
2018-12-25,12670.63,"12,768.54","12,768.54","12,634.70",56.51M,-0.89%
2018-12-26,12840.16,"12,670.63","12,857.27","12,664.27",55.81M,1.34%
2018-12-27,12984.21,"12,874.75","13,037.81","12,874.75",84.50M,1.12%
2018-12-30,12944.52,"12,983.27","13,009.79","12,943.64",65.93M,-0.31%
2018-12-31,13035.77,"12,944.80","13,036.72","12,944.80",72.93M,0.70%
2019-01-02,13204.37,"13,035.66","13,221.66","13,035.66",56.49M,1.29%
2019-01-03,13264.7,"13,213.75","13,288.50","13,213.75",107.60M,0.46%
2019-01-06,13343.08,"13,264.70","13,343.08","13,264.70",80.46M,0.59%
2019-01-08,13402.7,"13,343.08","13,423.25","13,343.08",128.78M,0.45%
2019-01-09,13365.58,"13,402.70","13,510.47","13,365.58",126.75M,-0.28%
2019-01-10,13367.44,"13,365.58","13,370.81","13,299.77",74.70M,0.01%
2019-01-13,13525.83,"13,367.44","13,581.11","13,367.44",106.50M,1.18%
2019-01-14,13335.75,"13,525.83","13,525.83","13,335.75",74.44M,-1.41%
2019-01-15,13447.12,"13,335.75","13,468.12","13,335.75",75.11M,0.84%
2019-01-16,13510.27,"13,447.12","13,565.54","13,447.12",142.91M,0.47%
